%time,field.header.seq,field.header.stamp,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1372688712779397546,19556,1372688712771685806,0.0831841360899,0.057935070576,0.554156281172,0.826217128325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.063705629555,-0.0577718972801,-0.0362441108195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007848,1.993392,9.668736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688712871606798,19557,1372688712869709330,0.0816377034847,0.0536571542743,0.552862032644,0.827526294462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0717252319274,-0.0555120399763,-0.029937505599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07848,1.891368,9.65304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688712975254589,19558,1372688712968658770,0.0796411896572,0.0499620231603,0.551634815298,0.828770238186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0797474484729,-0.0452174864986,-0.0327131758261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109872,1.797192,9.684432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688713067434386,19559,1372688713066710339,0.0777433128161,0.0459639565839,0.550259607671,0.830094968165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0745018613846,-0.0471399036701,-0.0321783055492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188352,1.781496,9.637344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688713169738103,19560,1372688713164722218,0.0761804948515,0.0411346616748,0.548997454193,0.831328014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.077988267505,-0.0644093877271,-0.0281568347967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1962,1.671624,9.660888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688713272062947,19561,1372688713264520461,0.0743463957549,0.0373769774458,0.547759433117,0.832487344304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0783358942225,-0.0490462590051,-0.0321663319034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1962,1.561752,9.660888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688713364004411,19562,1372688713360701967,0.0708870050522,0.0341954507524,0.546766293795,0.833578024922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0912505734139,-0.0172741671882,-0.0267534760605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180504,1.475424,9.668736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688713466683185,19563,1372688713458759393,0.0669423179507,0.0324670623477,0.546442578539,0.834185305726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0919475864048,0.0148368882791,-0.013851211482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258984,1.41264,9.700128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688713558637353,19564,1372688713557669503,0.0620471403722,0.0319419429767,0.546471837774,0.834564793872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0860211367102,0.04381089389,-0.00653727948564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188352,1.318464,9.69228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688713666257888,19565,1372688713656173360,0.0573815633876,0.0315674482988,0.546658131113,0.834790836125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0875977350315,0.0483445252059,-0.00201826198473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211896,1.263528,9.739368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688713757779988,19566,1372688713753707920,0.0536006987646,0.030282070454,0.546752321274,0.835028059697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0815009341587,0.021290220861,-0.00203142064324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15696,1.192896,9.684432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688713860752752,19567,1372688713852285438,0.0507201041478,0.0272584174562,0.54647167166,0.83549575809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079417703297,-0.01868321401,-0.00797072712296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188352,1.067328,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688713955734688,19568,1372688713951714077,0.0488326886885,0.0241682185619,0.545923343264,0.836061582066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0686058195213,-0.0336906526368,-0.0142516864111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109872,0.973152,9.755064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688714047336519,19569,1372688714047693104,0.0473823402516,0.0195004563363,0.54512208863,0.836789432607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0734957957755,-0.0612777551303,-0.0166996907991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282528,0.949608,9.762912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688714149864021,19570,1372688714145723681,0.0485417034563,0.0131506444041,0.54364895878,0.837804615167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0539492310487,-0.130043060764,-0.0313552895371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408096,0.871128,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688714252777459,19571,1372688714244148036,0.049645731771,0.00528806534242,0.542125833949,0.838812802625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0651205400729,-0.141549962234,-0.0280358933028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400248,0.769104,9.77076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688714344905642,19572,1372688714341682258,0.0524403300341,0.000107107321155,0.540443545226,0.839744469906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00961445337478,-0.11624266411,-0.03223448217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.580752,0.737712,9.205704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688714440438068,19573,1372688714439652068,0.0545014948077,-0.0078382782507,0.539124048404,0.840424540866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0542838987004,-0.164576338696,-0.0226334972362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698472,0.7848,10.08468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688714542938945,19574,1372688714537657586,0.0557804580804,-0.0121624201343,0.5383060352,0.840813432636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0277468158899,-0.0952839264557,-0.0161694262766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737712,0.737712,9.707976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688714644792332,19575,1372688714634938448,0.054777668019,-0.0137078409927,0.538153870833,0.840952979357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0329724302862,-0.0151768220045,-0.00376775428092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800496,0.737712,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688714736396795,19576,1372688714732757035,0.0522660259548,-0.0114695070779,0.538470475268,0.840943672432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0197029377152,0.0710395376936,0.00217541506853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776952,0.714168,9.747216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688714840547038,19577,1372688714830719582,0.0484134122643,-0.00616678114619,0.538656590307,0.841110688342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00782637381515,0.126358430524,-0.00479205967387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659232,0.769104,9.762912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688714934142775,19578,1372688714928731934,0.0455847337862,-0.00104610994816,0.538712203419,0.841255074033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00788055143706,0.125472042216,-0.00601873702072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769104,0.753408,9.880632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688715038002931,19579,1372688715026759106,0.0442987989232,0.00275328342945,0.538140628423,0.841685630081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0180098757418,0.0755565280298,-0.0170150154734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643536,0.918216,9.959112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688715131361796,19580,1372688715124717827,0.0461622381833,0.00511365283867,0.536631492165,0.842537559956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595383004495,0.0202357233734,-0.0386624562976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54936,0.816192,9.747216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688715225654821,19581,1372688715222720713,0.0489806759311,0.00755803840792,0.534271262055,0.84385898584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698275054679,0.00854780966776,-0.0540210137062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455184,0.855432,9.77076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688715327844233,19582,1372688715320691335,0.0513799825431,0.00998643221911,0.53207188345,0.845079806532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0713916009995,0.0141369275795,-0.0575183503736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384552,0.933912,9.778608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688715421544900,19583,1372688715418688799,0.0530582366433,0.0135171021007,0.529752586749,0.846383074209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0626617989184,0.0376992473265,-0.0550819873172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345312,1.012392,9.802152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688715525235866,19584,1372688715516858571,0.0533451770718,0.0182795198796,0.528018383797,0.847358682972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588144601086,0.0808045985094,-0.0487984822668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298224,1.02024,9.802152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688715617538556,19585,1372688715615114687,0.0517107386815,0.0249296640274,0.527087040581,0.847870133339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041360388934,0.126352641952,-0.0285659382415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251136,1.114416,9.786456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688715719942218,19586,1372688715713648259,0.0495867346106,0.0314571858997,0.526743219969,0.847993621098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0356000220529,0.144672795515,-0.0161759952397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15696,1.145808,9.739368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688715812755978,19587,1372688715811692355,0.0491459825697,0.035875940536,0.526438549919,0.848033043252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382186628834,0.0781731667145,-0.00919478068542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125568,1.1772,9.825696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688715915446000,19588,1372688715909712489,0.0500936381185,0.0372999819843,0.526574868258,0.847831496751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336830604517,0.016564569553,0.00494751370081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047088,1.21644,9.755064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688716017598694,19589,1372688716007680638,0.0524938586195,0.0360587427277,0.526942288138,0.847511644081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270529784939,-0.0441671653572,0.0131563961406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03924,1.25568,9.762912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688716111665610,19590,1372688716105701283,0.0550814077815,0.0333595787391,0.527541912976,0.847084828738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167550044944,-0.0762809085291,0.0210247521311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070632,1.200744,9.77076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688716205158483,19591,1372688716204071555,0.0568895442432,0.0301019148737,0.529156251287,0.846079852142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00348659097709,-0.0692940350801,0.0416229926775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086328,1.247832,9.802152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688716306732723,19592,1372688716301941330,0.0573441976137,0.0276516020325,0.530905131434,0.845036551471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0200596867912,-0.0476543171509,0.0482581173392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149112,1.287072,9.747216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688716409459199,19593,1372688716399711744,0.0569828475592,0.025859668059,0.533245681477,0.843642860361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0242492750271,-0.0225162257649,0.054892188022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141264,1.224288,9.715824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688716502526094,19594,1372688716497729156,0.0560701315079,0.0242910034253,0.53510713187,0.842571329282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0343696074829,-0.0148405150843,0.0475601947967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227592,1.208592,9.707976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688716606033959,19595,1372688716596738821,0.0547354951423,0.0223281152093,0.537201261712,0.841379988625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0420429291288,-0.0151865163486,0.0482649667319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243288,1.169352,9.700128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688716698436568,19596,1372688716693879574,0.0541635770998,0.0198604522596,0.538465254885,0.840670588657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0388978848333,-0.0361307836007,0.0339598538337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290376,1.114416,9.723672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688716791596071,19597,1372688716791646273,0.0539934052316,0.0172143054093,0.539167742338,0.84028954861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0301666105989,-0.0401425302628,0.0179094425834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321768,1.067328,9.676584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688716894837328,19598,1372688716891212548,0.0542230628933,0.0141606660384,0.539751232481,0.839957107252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0308651352907,-0.0567246498343,0.0179145425969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376704,1.02024,9.786456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688716997139685,19599,1372688716987673698,0.0544594337564,0.0111831848783,0.540292263899,0.839638836656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0273778836534,-0.0507860248174,0.0151195831493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3924,1.012392,9.715824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688717090497074,19600,1372688717085482292,0.0543926018841,0.00945519577937,0.540468846855,0.839550754697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0211017295546,-0.0301938955327,0.00569328220546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43164,0.965304,9.715824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688717184284236,19601,1372688717182726367,0.0533121993776,0.00851672335287,0.541012410129,0.839279957408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0294905262919,-0.00366181433814,0.0130185282997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439488,0.878976,9.77076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688717287526589,19602,1372688717280653260,0.0505244153969,0.00925865101702,0.541611857278,0.839057898411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0335134603917,0.0382200942885,0.00917292293563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43164,0.82404,9.794304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688717380622569,19603,1372688717378645177,0.0474491870884,0.0101438521412,0.542326131377,0.838765786221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0445125166388,0.0532284002296,0.0143987306719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463032,0.808344,9.794304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688717484539082,19604,1372688717475713952,0.0452246432122,0.00986485763241,0.542834998672,0.838562806501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0427687983203,0.0219884387757,0.0112374276217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447336,0.82404,9.794304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688717577216030,19605,1372688717573699379,0.0443442328544,0.00758072193163,0.542997101661,0.838528633534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0427705041087,-0.0298469998303,0.00598394347283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525816,0.82404,9.786456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688717679155386,19606,1372688717671720459,0.0452013558792,0.00347819489073,0.543412601794,0.838240707553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0293331020326,-0.0755711105666,0.0140049715927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557208,0.761256,9.747216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688717772657029,19607,1372688717769918419,0.0465901682297,-0.000850897637373,0.543940172549,0.83782917166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0251364586211,-0.0926722130156,0.0187147795078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.572904,0.776952,9.707976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688717875022746,19608,1372688717867658059,0.0482749335549,-0.00612118967523,0.544688432977,0.837225520878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0280991820733,-0.103494086865,0.0234309735161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.690624,0.761256,9.841392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688717968237837,19609,1372688717964857780,0.0496878513466,-0.0105214866125,0.54591561207,0.836299324552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0247770484811,-0.094069441478,0.0370538565594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729864,0.682776,9.739368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688718070930585,19610,1372688718062706630,0.0509021511528,-0.0147352737088,0.547158947795,0.835349584644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023898420736,-0.0804559833407,0.0335735243512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7848,0.690624,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688718164514038,19611,1372688718160686184,0.0505625059579,-0.017530081538,0.548486891225,0.834444880976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0336685752207,-0.0404924690284,0.0328884005141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.831888,0.612144,9.762912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688718266576975,19612,1372688718258642214,0.0502350136212,-0.0195494244099,0.54958226447,0.833698745346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0287813404467,-0.0314300787758,0.030457339968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949608,0.596448,9.802152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688718369454201,19613,1372688718356659550,0.0503395292606,-0.0224928003873,0.55037576669,0.833094545154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0287804473486,-0.0480154450417,0.0213958310017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965304,0.557208,9.77076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688718463542672,19614,1372688718453693634,0.051235562456,-0.0251106870694,0.551126856392,0.832468352971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0134271191769,-0.0563946459701,0.0219276138929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988848,0.478728,9.668736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688718555874680,19615,1372688718552165492,0.0530098567448,-0.0282994034248,0.551591578468,0.831947011184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00504976787341,-0.0778702681473,0.016174492384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.114416,0.51012,9.747216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688718657931584,19616,1372688718651469853,0.0558003898768,-0.0314494920963,0.551941897065,0.831418900555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124003382051,-0.0813589883785,0.0119878564476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153656,0.502272,9.707976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688718751051842,19617,1372688718747705035,0.0574365168111,-0.0333454071486,0.552446692678,0.830898177942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00751565164731,-0.0532506748254,0.0147812333513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.130112,0.572904,9.676584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688718855201980,19618,1372688718845678200,0.0577820258651,-0.0321971678688,0.553033461257,0.83052909076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183323709883,0.0144750191575,0.00954601235901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05948,0.565056,9.723672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688718947001856,19619,1372688718944119577,0.055977355326,-0.0281069272825,0.553638979132,0.830397746333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151927155568,0.0869054708927,0.00569596370769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09872,0.619992,9.700128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688719050455741,19620,1372688719041708302,0.05372951315,-0.0235357114335,0.554355026151,0.830210644768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151865060398,0.109772696715,0.00917081010408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.075176,0.54936,9.778608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688719152536312,19621,1372688719140662065,0.051215419142,-0.0182989458831,0.555130178342,0.829983502556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167569423805,0.113266884615,0.00950542849267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004544,0.565056,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688719246537969,19622,1372688719238655169,0.0491290173622,-0.013872726407,0.556047522994,0.829581243332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162367758769,0.104198384993,0.0161203129114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871128,0.635688,9.762912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688719338573496,19623,1372688719336704956,0.0478829783432,-0.0100215311733,0.556766458565,0.829227290865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246164204775,0.0863838670124,0.0139969846349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.130112,0.729864,10.04544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
